,TimeDiff,tweet_1st,tweet_2nd
40932,46.525,4.7121754,3.1581872
40933,46.52361111111111,2.9329402,3.673812
40934,46.52166666666667,7.1576347,7.029248
40935,46.520833333333336,10.493838,5.9557157
40938,46.51833333333333,9.104549,2.0955138
40939,46.51583333333333,9.733534,5.954771
40940,46.50805555555556,2.4261777,3.747714
40942,46.47972222222222,9.996602,1.6937013
40943,46.47166666666666,8.006598,5.3468986
40944,46.47111111111112,9.193702,3.9581487
40945,46.466388888888886,7.9177413,2.4320312
40947,46.4475,4.443697,4.2468324
40948,46.44277777777778,3.7890334,1.3039159
40950,46.42861111111111,9.759025,4.8741574
40952,46.422777777777775,6.7466044,3.4158556
40953,46.422777777777775,9.434846,4.622363
40954,46.42055555555555,7.1976986,2.0175765
40956,46.41666666666666,10.312589,6.0926266
40957,46.40222222222222,10.010269,1.6198628
40958,46.39972222222222,8.694863,5.6298018
40959,46.39222222222222,6.296877,5.949901
40960,46.39083333333333,10.004515,5.715397
40961,46.37805555555556,10.371909,6.18658
40963,46.37472222222223,10.476612,1.9885587
40964,46.3725,-10.759152,2.9209886
40965,46.37111111111111,10.7310705,4.808486
40968,46.3525,10.330867,1.9374257
40969,46.3475,8.012266,2.0562854
40970,46.344722222222224,-11.14744,2.6772199
40971,46.324444444444445,-11.098025,2.977083
40972,46.32194444444445,4.0179367,3.5338864
40973,46.31916666666667,2.223516,3.3704484
40974,46.31527777777778,9.709019,5.8958325
40975,46.3125,3.6639535,4.2564473
40976,46.3125,10.341006,6.5136466
40977,46.30611111111112,8.802171,4.4971285
40978,46.30277777777778,7.436107,4.6811795
40979,46.301944444444445,5.7652583,6.7252693
40980,46.30138888888889,9.279646,6.028807
40981,46.29833333333333,4.178587,3.3080945
40982,46.29222222222222,7.7299914,5.860364
40983,46.28138888888889,6.1302752,4.83792
40984,46.278333333333336,3.6021826,4.664401
40985,46.27555555555556,11.211108,5.7284136
40986,46.2675,9.191816,6.0880594
40987,46.263333333333335,9.886914,5.023952
40988,46.25194444444445,8.637981,4.9935713
40989,46.25111111111111,4.3763814,2.8537977
40990,46.24,3.06075,3.8950858
40993,46.234722222222224,7.262793,0.82306796
40995,46.22861111111112,-10.870047,3.254566
40996,46.227222222222224,-2.7291067,15.600598
40997,46.22694444444444,2.191656,3.2477882
40998,46.22277777777778,10.651635,2.0388925
40999,46.221944444444446,4.2909355,2.0074
41000,46.22166666666666,6.74015,2.5125887
41001,46.22138888888889,11.210772,5.709993
41002,46.205,6.0551214,0.6993514
41003,46.20472222222222,9.35964,3.784851
41004,46.199444444444445,-2.715367,15.772719
41005,46.195,2.2609873,3.360945
41006,46.19138888888889,3.4024625,3.7916596
41007,46.1875,9.975118,4.6339254
41008,46.18333333333333,9.225705,6.0915985
41009,46.17611111111111,8.496873,6.4887514
41010,46.17444444444445,3.401273,2.9709594
41011,46.17194444444444,5.287906,3.4389772
41012,46.17166666666667,8.949143,5.937714
41013,46.15972222222222,12.347366,-11.243408
41014,46.153333333333336,4.615401,2.6986809
41015,46.15055555555556,5.1808925,6.3828754
41016,46.14472222222222,9.363317,4.4399524
41017,46.13305555555556,8.917749,4.6412306
41018,46.1275,8.103866,2.1500924
41019,46.12611111111111,8.7626705,5.900974
41020,46.10861111111111,10.2193,6.6541443
41022,46.09583333333333,8.504728,2.4732997
41024,46.08416666666667,10.235785,3.713072
41025,46.08138888888889,4.4183936,2.3986008
41028,46.068333333333335,-11.144841,3.1808689
41029,46.05888888888889,3.6516492,3.9208152
41030,46.05861111111111,3.421809,2.632545
41031,46.05361111111111,11.419079,5.15771
41032,46.053333333333335,9.554812,4.659706
41033,46.05055555555556,10.409999,6.391853
41034,46.04583333333333,10.739697,7.2219048
41036,46.03611111111111,4.217457,3.4385545
41037,46.031666666666666,10.671835,7.155608
41039,46.02361111111111,9.236304,4.993574
41040,46.0225,-2.8466797,15.644908
41041,46.021388888888886,9.446176,4.646875
41042,46.02,-2.7845232,15.705522
41044,46.00472222222222,6.998704,3.853194
41047,45.99944444444444,7.340461,6.814869
41048,45.99777777777778,10.176706,1.8326372
41049,45.99333333333333,10.101708,5.295396
41050,45.98777777777778,10.646902,2.0398185
41052,45.97638888888889,-2.6882095,15.803759
41053,45.97416666666667,9.463292,3.5283213
41054,45.97,-2.8016796,15.862612
41056,45.96527777777778,6.191679,0.34252533
41057,45.96111111111111,4.4288573,3.4550526
41058,45.958888888888886,5.4411507,4.0262856
41060,45.952777777777776,9.209132,6.44495
41063,45.94027777777778,7.3555365,3.385454
41064,45.931666666666665,-2.6845882,15.623642
41066,45.91027777777778,3.4879854,4.1680284
41067,45.89472222222222,3.787184,4.580099
41068,45.894444444444446,3.6856065,2.7079582
41069,45.89277777777778,9.570908,4.915682
41070,45.888333333333335,10.6775255,7.1274104
41072,45.88111111111111,9.2082205,5.0369163
41073,45.87833333333333,10.3064785,1.7052785
41074,45.87694444444445,9.160718,1.5074259
41075,45.87611111111111,7.421903,5.5705485
41076,45.87444444444444,10.570456,6.879521
41077,45.87305555555555,9.473972,4.7364674
41078,45.87055555555556,8.636544,1.914685
41081,45.855555555555554,2.1034703,3.3657873
41082,45.855,8.6188,4.2156014
41083,45.846944444444446,10.867572,1.8725095
41086,45.83583333333333,7.954595,3.813433
41087,45.83416666666667,10.318389,6.69503
41088,45.83111111111111,5.139479,6.284373
41089,45.82972222222222,9.117086,5.925291
41090,45.82555555555555,4.187177,4.611226
41091,45.82333333333333,7.392354,4.2162538
41092,45.82,4.648331,3.2163582
41094,45.809444444444445,8.394182,4.818668
41095,45.806666666666665,7.308302,6.8800745
41096,45.79944444444445,2.4833333,2.823238
41097,45.79805555555556,5.1234574,1.2869222
41098,45.797222222222224,6.6271935,3.2750514
41099,45.78833333333333,10.275807,6.767835
41100,45.78805555555556,3.5079515,3.5747569
41102,45.785833333333336,9.9497795,4.5712113
41103,45.78388888888889,8.572941,5.8781476
41105,45.772777777777776,4.117484,3.7373211
41106,45.77,4.8369946,3.708879
41107,45.763888888888886,9.813304,1.9092089
41108,45.755,7.1933556,4.6876693
41111,45.74861111111111,7.8516498,5.094629
41112,45.74777777777778,5.6604633,4.265282
41114,45.740833333333335,10.564525,5.057978
41117,45.73388888888889,10.696221,6.1793704
41118,45.7325,9.8555355,6.505271
41119,45.73027777777778,7.6116524,4.9402227
41120,45.72361111111111,8.662673,6.294848
41123,45.71333333333333,7.7661996,5.159397
41124,45.70805555555555,-11.221317,3.0618236
41125,45.706944444444446,7.626057,4.29057
41126,45.70527777777778,5.8824377,2.1416056
41127,45.70333333333333,10.508397,4.722083
41128,45.699444444444445,-11.128341,2.6556363
41129,45.69861111111111,7.392831,6.888449
41130,45.69638888888889,5.567493,6.6890173
41131,45.69277777777778,10.402708,6.63938
41133,45.687777777777775,3.6062846,2.5918148
41134,45.6875,5.5258503,6.7800827
41135,45.68722222222223,6.851767,1.2433399
41136,45.68222222222222,4.63717,3.1435206
41137,45.68138888888889,8.698309,4.3767548
41138,45.67805555555555,10.296064,6.680619
41139,45.67722222222222,10.455765,5.1156564
41140,45.676944444444445,7.1948314,4.0857224
41141,45.67555555555556,4.7002826,1.5603174
41143,45.668055555555554,7.6293573,4.222477
41144,45.66305555555556,8.933195,6.1346374
41145,45.66305555555556,3.8552632,2.1221738
41146,45.66,-10.894267,2.9915802
41147,45.65833333333333,10.49204,4.8311176
41148,45.65638888888889,-10.764715,2.8513355
41149,45.65277777777778,8.218236,4.2354255
41150,45.65138888888889,10.919768,5.163851
41152,45.64472222222222,9.084048,6.105892
41153,45.638333333333335,5.744152,0.7976152
41154,45.6375,-8.036107,14.13324
41155,45.63444444444445,4.1372924,2.2142994
41156,45.63388888888889,10.481337,2.049268
41158,45.63194444444444,6.335549,6.0037065
41160,45.62055555555556,4.7895465,3.93624
41161,45.61361111111111,-11.177618,3.1689727
41162,45.610277777777775,11.290707,5.1582375
41163,45.6075,11.13013,5.1912475
41164,45.605,3.6081142,3.5261028
41165,45.59777777777778,10.784943,5.4649534
41166,45.58,10.794169,7.3210473
41167,45.5775,10.58759,4.730754
41168,45.57472222222222,10.522954,5.466975
41169,45.574444444444445,10.499336,5.7419624
41170,45.56861111111111,5.746188,0.3232853
41171,45.56583333333333,4.0709553,5.1283126
41172,45.56444444444445,7.6376534,4.7833314
41173,45.56305555555556,4.1342254,2.735788
41174,45.56138888888889,6.4273005,2.3498023
41175,45.555277777777775,8.1922245,7.888767
41176,45.549166666666665,-10.834221,3.097254
41177,45.543055555555554,5.2124505,6.48067
41178,45.54138888888889,4.670055,2.7342403
41179,45.53916666666667,10.187552,4.5206995
41181,45.52555555555556,6.713532,4.1785674
41183,45.524166666666666,10.70398,7.1321006
41184,45.52111111111111,3.3024077,2.3798747
41186,45.51722222222222,9.56056,4.7188454
41187,45.509166666666665,-11.025125,3.0795808
41188,45.50805555555556,9.949834,4.9555874
41189,45.50611111111111,7.557078,2.1217005
41190,45.50527777777778,10.699305,5.688813
41191,45.50416666666667,3.0748174,3.0504336
41192,45.50138888888889,7.4020147,1.7436279
41195,45.480555555555554,7.5195355,4.207585
41196,45.48027777777778,7.71917,5.685671
41198,45.47055555555556,4.0411925,3.8900259
41199,45.4675,-2.8307717,15.818977
41200,45.46472222222222,10.046986,5.0888553
41202,45.45722222222222,-2.7752285,15.716685
41203,45.45722222222222,2.3247066,2.60283
41205,45.44972222222222,9.222229,6.176279
41206,45.44916666666666,5.1128263,4.2243977
41207,45.44833333333333,7.5203667,4.718978
41208,45.44722222222222,8.371231,6.7912292
41209,45.44555555555556,5.8559084,2.6250446
41211,45.445277777777775,5.4314876,1.8798814
41212,45.44055555555556,10.6476965,7.071005
41213,45.43666666666667,-10.677873,2.8808527
41214,45.43111111111112,10.467024,6.7971115
41215,45.42666666666667,4.9232936,4.215667
41217,45.41388888888889,4.7320294,2.708218
41218,45.41166666666667,6.2513037,4.8061004
41220,45.407222222222224,6.575023,6.251478
41222,45.40222222222222,3.3628979,5.400635
41223,45.399166666666666,2.9786317,3.8684576
41224,45.39805555555556,3.8993905,2.2193108
41225,45.39666666666667,6.3692007,2.123619
41226,45.390277777777776,8.065599,7.593362
41227,45.38583333333333,2.5488255,3.9303365
41228,45.38361111111111,4.5340157,3.0502787
41229,45.382777777777775,8.422485,7.565866
41230,45.3825,10.001173,5.5156183
41231,45.37388888888889,7.287957,4.8092375
41232,45.37222222222222,-11.147787,2.652971
41233,45.365,11.062885,1.2560701
41234,45.364444444444445,4.071162,3.1938243
41235,45.35888888888889,12.335436,-11.246337
41236,45.35722222222222,7.972379,7.738442
41237,45.35444444444445,11.089921,5.183365
41238,45.352777777777774,-10.977309,3.0573072
41239,45.35166666666667,4.1099176,3.4084606
41241,45.333888888888886,10.787116,5.114498
41242,45.333333333333336,9.863129,6.015836
41243,45.331944444444446,8.637657,5.998022
41244,45.327777777777776,3.6264606,4.7721033
41245,45.32555555555555,5.73936,1.6704011
41246,45.31916666666667,2.5050087,3.5269315
41247,45.31861111111111,2.744408,3.6382318
41248,45.31611111111111,10.053099,6.369787
41249,45.3075,3.0010593,3.7870257
41250,45.30694444444445,7.966367,1.9100378
41251,45.30055555555556,6.627325,6.504182
41253,45.29416666666667,2.8047507,3.1923578
41254,45.29333333333334,3.064851,4.783016
41255,45.28861111111111,9.116993,7.4678135
41256,45.28861111111111,-10.699084,2.9250507
41257,45.28666666666667,5.2482834,6.657916
41258,45.28416666666666,2.714249,3.7621052
41259,45.28388888888889,4.7086077,3.3823822
41260,45.27972222222222,-10.8597975,3.0461233
41261,45.27722222222222,4.783081,3.9429493
41262,45.27611111111111,-11.04956,2.797695
41263,45.27361111111111,9.221936,1.945752
41264,45.27194444444444,-11.011737,3.0490901
41265,45.271388888888886,5.683178,1.5999388
41266,45.265,2.4450188,3.7610402
41267,45.26277777777778,10.027727,5.0345626
41268,45.25805555555556,5.7130184,4.867115
41269,45.25527777777778,9.356206,5.494399
41270,45.25222222222222,8.02683,4.4557047
41271,45.24111111111111,10.227616,6.6907954
41272,45.23972222222222,10.225008,6.6791663
41274,45.2375,10.4176035,6.7938204
41276,45.23388888888889,6.1055627,2.975128
41277,45.22944444444445,3.6766438,4.362666
41278,45.22138888888889,8.729498,4.728789
41280,45.21861111111111,-11.156799,2.8421187
41281,45.20444444444445,3.6779814,3.4642112
41282,45.19916666666666,8.366086,5.038942
41283,45.19777777777778,9.5486,4.643167
41284,45.193888888888885,3.2506497,3.8070295
41285,45.1875,2.8056958,2.8885698
41286,45.180277777777775,10.604411,4.9539847
41287,45.17361111111112,8.399955,3.7121007
41288,45.17194444444444,10.824946,5.8632054
41289,45.17166666666667,10.824133,5.803581
41290,45.16222222222222,8.587192,5.7861786
41291,45.15861111111112,-10.841102,3.0024483
41292,45.15861111111112,10.150058,4.963129
41293,45.1475,8.036926,4.939086
41294,45.14555555555555,6.180804,2.4215722
41296,45.13916666666667,7.8697553,4.047109
41297,45.12611111111111,11.063893,5.769465
41298,45.12388888888889,10.405817,2.0528464
41299,45.117777777777775,8.096506,5.1543636
41301,45.10916666666667,10.914067,5.1893735
41302,45.10861111111111,9.206669,3.813578
41304,45.098055555555554,4.379427,3.446792
41305,45.09722222222222,5.0503488,1.2967438
41306,45.09111111111111,7.74073,5.2448735
41307,45.089444444444446,7.82845,7.884154
41308,45.089444444444446,-10.775171,3.218832
41309,45.08833333333333,4.194193,1.8543077
41310,45.0825,5.2242346,3.556205
41311,45.07611111111111,8.697089,6.846031
41312,45.07527777777778,8.2816305,5.1715636
41313,45.07277777777778,7.903923,4.739132
41314,45.068333333333335,10.383488,6.2146764
41315,45.06805555555555,8.873017,4.2780814
41316,45.062777777777775,10.68559,7.1495476
41317,45.06194444444444,6.4038267,3.7414174
41318,45.06166666666667,2.0563126,3.4194949
41319,45.0575,8.23376,2.6145828
41320,45.05583333333333,10.860105,5.60949
41321,45.04861111111112,8.37457,7.5296206
41322,45.040277777777774,3.8393772,3.9138005
41324,45.028888888888886,3.9920619,1.6731896
41325,45.028333333333336,10.284424,6.721014
41326,45.02583333333333,10.633011,4.8704643
41327,45.022777777777776,5.2524214,6.720972
41328,45.019444444444446,7.948114,1.7757442
41329,45.015277777777776,7.2320647,1.4294615
41330,45.01305555555555,7.6336637,4.827727
41331,45.009166666666665,-11.028421,3.1210248
41332,45.00833333333333,2.0858042,3.4057534
41334,44.99916666666667,10.992183,5.4295893
41335,44.99916666666667,10.554132,6.902227
41336,44.99111111111111,10.161789,5.5900903
41337,44.99027777777778,11.399536,5.162691
41338,44.98694444444445,10.541436,6.9069734
41339,44.985277777777775,-11.174233,3.1862774
41340,44.985277777777775,4.0684385,1.4756433
41341,44.98111111111111,10.403411,6.801692
41342,44.977777777777774,8.821581,5.0068784
41343,44.97222222222222,10.425492,5.8838615
41344,44.97138888888889,3.877263,1.581508
41345,44.96138888888889,6.4283686,2.7156003
41346,44.95111111111111,10.424856,6.7895308
41347,44.945,-11.118646,3.118531
41348,44.94361111111111,8.646243,4.3728266
41349,44.94361111111111,5.955188,1.485173
41350,44.94083333333333,10.515081,5.914814
41351,44.93972222222222,6.46255,2.1591618
41352,44.93888888888889,2.8404768,2.9003987
41353,44.93888888888889,10.746393,5.1387167
41354,44.93861111111111,10.287362,5.115306
41356,44.93472222222222,10.367841,6.16916
41357,44.925,10.600658,7.0273356
41358,44.92138888888889,10.761679,5.1659145
41359,44.91888888888889,11.144704,5.1394267
41361,44.91361111111111,9.873789,3.9544654
41362,44.91138888888889,6.392345,2.4344897
41363,44.907222222222224,10.346413,6.447411
41367,44.89277777777778,10.131821,4.9453
41368,44.890277777777776,10.409057,5.663544
41369,44.88916666666667,10.63921,7.0752583
41370,44.888888888888886,8.760806,4.9690866
41371,44.88805555555555,3.9088976,3.8316107
41372,44.88611111111111,10.362036,5.5918093
41374,44.88333333333333,-10.711602,2.8860724
41375,44.87805555555556,8.023263,1.9596924
41376,44.8725,5.2842927,6.5508857
41377,44.87166666666667,11.173782,6.253328
41378,44.87055555555556,10.659982,6.804671
41379,44.8675,6.762258,4.2067075
41380,44.864444444444445,10.1087675,5.3330817
41381,44.859722222222224,10.993289,5.392588
41382,44.85638888888889,10.695049,7.1722913
41383,44.85,8.631789,6.631639
41384,44.84972222222222,10.849274,6.282799
41385,44.841388888888886,6.3103175,6.0452514
41386,44.83972222222222,4.4167843,4.2607255
41389,44.825833333333335,10.712521,7.186241
41390,44.81972222222223,10.698017,5.1061516
41391,44.81944444444444,3.8145576,1.5697218
41392,44.81194444444444,3.839878,3.3816607
41393,44.81055555555555,10.539825,5.1526203
41394,44.80777777777778,9.272148,6.0629864
41395,44.80777777777778,3.8805466,1.398817
41396,44.8075,7.067145,3.7672856
41398,44.806666666666665,6.2255692,2.77904
41399,44.80611111111112,6.138773,2.9431777
41401,44.80583333333333,9.379542,3.835469
41404,44.80388888888889,9.199894,4.5951195
41406,44.79638888888889,11.220843,5.1392016
41407,44.78916666666667,9.166311,5.0672617
41409,44.78638888888889,6.7694097,2.545786
41411,44.78388888888889,10.418647,5.0296316
41412,44.78305555555556,6.7521667,3.6089396
41413,44.77972222222222,9.220406,4.8321915
41414,44.77944444444445,10.040758,4.906566
41415,44.770833333333336,9.40618,3.9884179
41416,44.76583333333333,6.6103263,6.361963
41417,44.75666666666667,10.795197,5.965464
41419,44.751666666666665,2.0794528,3.757057
41421,44.750277777777775,10.2671175,6.644437
41422,44.746944444444445,3.816666,1.5451736
41423,44.74166666666667,11.1979475,5.6991477
41424,44.73916666666667,7.4217744,4.997557
41425,44.735277777777775,11.085438,6.188009
41426,44.72222222222222,3.7512681,3.0799813
41429,44.70805555555555,4.1233993,3.6806483
41430,44.69138888888889,3.1951585,3.5223181
41431,44.68555555555555,10.235806,5.555406
41432,44.674166666666665,-11.160492,3.35182
41433,44.67388888888889,5.1587453,2.702739
41435,44.665,8.32887,7.295574
41436,44.66138888888889,-11.136352,3.2656255
41437,44.6575,6.2504163,3.4444842
41438,44.64666666666667,4.642286,2.9554455
41439,44.6325,3.7771266,3.700203
41441,44.61333333333334,5.449648,6.44519
41442,44.60888888888889,9.917466,5.0207734
41443,44.60777777777778,10.179705,1.8633132
41444,44.6075,8.333189,4.311514
41445,44.60722222222222,8.193969,7.709933
41446,44.60472222222222,10.214636,6.252065
41447,44.59444444444444,5.042291,-10.657376
41448,44.562777777777775,-2.7766118,15.708879
41452,44.52722222222222,1.957776,2.694977
41453,44.51722222222222,5.8764215,3.4419842
41454,44.51583333333333,8.319473,5.374826
41455,44.50222222222222,4.5270185,2.2115073
41456,44.50055555555556,6.5194488,0.74812526
41457,44.5,3.3233366,2.47386
41458,44.5,8.292717,1.0114018
41459,44.4825,2.1626482,2.7187295
41460,44.47805555555556,9.990492,5.472995
41463,44.45444444444445,8.597389,4.9657803
41465,44.43277777777778,9.46086,4.705107
41466,44.42972222222223,-10.833698,3.0574358
41467,44.42916666666667,2.2139795,2.6297588
41468,44.42611111111111,10.725526,4.755829
41469,44.422222222222224,5.8095007,1.9579003
41471,44.410555555555554,6.2376456,2.8429558
41473,44.40555555555556,7.021563,5.0048985
41474,44.40111111111111,-10.875071,2.9147496
41475,44.39861111111111,7.3095512,6.588067
41477,44.39083333333333,9.958812,5.056416
41478,44.38805555555555,-10.833027,2.8793108
41479,44.38333333333333,2.2159214,2.4492638
41480,44.3825,-11.149916,3.1147664
41481,44.37722222222222,10.313029,6.765829
41482,44.375,10.286222,6.3681602
41483,44.367777777777775,6.3010435,3.358056
41484,44.36388888888889,7.7922506,2.5071988
41486,44.35166666666667,5.122653,4.1138
41487,44.34555555555556,8.417469,4.361959
41488,44.34222222222222,5.0331135,1.6514724
41489,44.34111111111111,9.745638,2.764032
41490,44.336666666666666,10.664626,7.134793
41491,44.335277777777776,10.218803,3.4383676
41492,44.33305555555555,10.288613,5.1988287
41493,44.28888888888889,10.278733,5.0300913
41494,44.28361111111112,6.7323165,1.5639535
41495,44.28305555555556,3.7080088,3.8302207
41496,44.27555555555556,9.857071,4.457579
41497,44.26861111111111,-11.139649,2.925693
41498,44.26583333333333,8.719289,6.5528884
41499,44.26166666666666,5.851,0.74604756
41500,44.259166666666665,4.959616,3.902223
41501,44.25805555555556,10.374626,6.6105585
41502,44.255833333333335,5.7281766,0.8437151
41503,44.25,9.880471,3.0211043
41504,44.24472222222222,2.9561348,3.9314706
41505,44.23972222222222,11.032828,5.173133
41506,44.23583333333333,4.809309,3.317976
41508,44.221944444444446,4.434366,4.483441
41509,44.21472222222222,2.82848,3.211118
41510,44.195,2.8637185,3.283396
41512,44.19138888888889,10.422081,4.687314
41513,44.19055555555556,9.400619,5.2620473
41514,44.185,-11.270067,3.1246672
41515,44.17444444444445,10.248832,5.1938577
41517,44.1675,8.212909,4.53982
41518,44.16666666666666,10.654973,2.2998393
41519,44.159444444444446,9.790099,2.766194
41520,44.1525,8.654723,4.743157
41521,44.14805555555556,7.39551,3.2487483
41522,44.14666666666667,7.4216585,2.5958166
41523,44.14111111111111,9.929787,3.238216
41524,44.130833333333335,4.0929995,4.443537
41525,44.12138888888889,8.969496,3.9920251
41526,44.12083333333333,10.050178,4.5777636
41527,44.11305555555556,9.0290785,6.0826797
41528,44.111666666666665,9.542788,3.1102808
41529,44.11083333333333,7.8370442,4.460432
41530,44.105555555555554,11.005003,5.1683836
41531,44.09305555555556,9.248588,4.1708922
41532,44.08416666666667,9.786746,4.79907
41533,44.07972222222222,7.8443284,2.6436286
41534,44.074444444444445,11.144236,6.1713815
41538,44.05472222222223,-8.692455,-6.38584
41539,44.04888888888889,-7.6566453,10.002035
41540,44.031666666666666,4.965086,4.8478475
41541,44.03083333333333,7.7322254,-10.057803
41542,44.02222222222223,7.7267985,-10.0555725
41543,44.01888888888889,5.5792913,3.2177079
41544,44.01444444444444,2.2382445,3.440601
41545,44.00055555555556,9.117317,7.4689927
41546,44.0,9.154413,4.2949176
41548,43.98722222222222,5.308225,5.499703
41549,43.986666666666665,2.4994056,3.2219334
41551,43.96194444444444,9.29374,5.1080093
41552,43.95805555555555,8.053448,1.9773042
41553,43.95027777777778,-1.9135023,-0.38727808
41555,43.930277777777775,5.674684,5.6209908
41556,43.91222222222222,-2.7418222,15.73856
41557,43.90277777777778,9.953748,6.5569386
41559,43.89416666666666,-10.831597,3.079523
41560,43.89277777777778,9.917294,4.871865
41562,43.873333333333335,-2.7857165,15.732287
41563,43.86083333333333,9.836356,1.8684832
41564,43.85777777777778,9.254571,3.7576761
41565,43.85611111111111,1.3564631,11.257428
41566,43.85138888888889,10.195638,4.5403333
41567,43.85111111111111,10.164457,2.6832647
41568,43.84583333333333,7.8151817,5.170221
41569,43.841388888888886,8.68155,5.1779137
41570,43.83916666666666,8.223819,5.5212984
41571,43.82888888888889,3.5938673,3.4679725
41572,43.82805555555556,8.875952,2.2812576
41573,43.821666666666665,6.9771943,2.543368
41574,43.809444444444445,6.6519847,6.3636203
41576,43.80472222222223,1.3585554,11.255561
41577,43.80388888888889,3.7601092,1.2862833
41578,43.79583333333333,5.7324624,6.6552954
41580,43.78805555555556,8.99235,4.5616064
41581,43.78361111111112,5.4536705,6.8661895
41584,43.77305555555556,5.8904324,0.7793648
41585,43.77111111111111,8.857532,5.0857277
41586,43.77111111111111,9.5972395,4.349314
41587,43.76,5.022424,3.6306455
41588,43.742777777777775,6.954453,2.719745
41589,43.74222222222223,6.126943,6.0508885
41590,43.73083333333334,10.250797,3.3777292
41591,43.72833333333333,5.7853227,1.0781877
41594,43.72055555555556,3.728098,2.673692
41595,43.72027777777778,10.44887,5.3321986
41596,43.71222222222222,8.420418,4.11408
41598,43.702777777777776,10.600328,4.767617
41599,43.684444444444445,-2.764906,15.715745
41600,43.68,8.602975,5.0186663
41601,43.67638888888889,6.5939636,2.469862
41602,43.67583333333334,10.243077,4.4966044
41605,43.67,5.057637,2.6821978
41606,43.66611111111112,2.329991,2.833351
41607,43.66611111111112,5.2627506,6.500185
41609,43.65555555555556,9.986437,4.751521
41610,43.64944444444444,7.222952,3.5355659
41611,43.6475,6.0209794,3.563133
41612,43.635,4.633107,4.6459484
41614,43.62722222222222,8.533714,2.263739
41615,43.610277777777775,8.005641,4.0411873
41616,43.609722222222224,10.196088,4.5129437
41618,43.605555555555554,6.577446,6.2683163
41619,43.605555555555554,3.352391,4.172372
41620,43.59611111111112,3.7979748,4.122014
41622,43.56777777777778,3.4194853,2.441938
41623,43.56472222222222,7.7257466,-10.0557575
41624,43.56388888888889,4.5811815,3.077846
41625,43.5525,9.819009,2.1897764
41627,43.547777777777775,6.313717,2.9294322
41628,43.54333333333334,6.7043133,2.6007047
41629,43.543055555555554,2.8649201,3.5008087
41630,43.543055555555554,-8.692186,-6.385599
41631,43.53666666666667,9.6327,5.908015
41632,43.535,5.0966988,0.5443184
41633,43.534444444444446,4.960171,4.0692124
41634,43.528888888888886,4.0007524,4.350838
41635,43.516666666666666,5.5412683,1.5473471
41636,43.51638888888889,3.211412,4.3756433
41637,43.51083333333333,8.078758,7.528194
41639,43.50222222222222,8.0060835,2.0638044
41640,43.48694444444445,5.7145567,6.622117
41641,43.48638888888889,5.641476,2.9764752
41643,43.4725,7.7471657,7.7614965
41646,43.46611111111111,6.753013,2.5690696
41647,43.45777777777778,4.522129,3.2587864
41649,43.44833333333333,9.455211,4.767245
41651,43.439166666666665,3.377006,1.698094
41652,43.43805555555556,7.770858,2.6199162
41653,43.43694444444444,9.79665,5.5141892
41654,43.43638888888889,3.7097962,4.2956667
41655,43.43222222222222,3.9609568,4.726298
41656,43.43111111111112,10.278108,6.7458305
41657,43.43,4.0317583,3.0099294
41658,43.42583333333334,9.326312,0.69118345
41659,43.42527777777778,9.995754,5.1579413
41660,43.41194444444445,7.3922706,4.421665
41662,43.40083333333333,4.228466,3.2110114
41663,43.39972222222222,5.720123,6.430261
41665,43.37,2.6330826,2.5021286
41666,43.36138888888889,9.53612,4.703008
41667,43.35472222222222,3.6165042,3.6552842
41668,43.34972222222222,6.5004,2.503915
41669,43.348333333333336,7.1273355,3.994353
41670,43.32861111111111,-11.142048,2.7498283
41671,43.32666666666667,10.023347,5.059824
41673,43.32333333333333,-10.735843,2.7700465
41674,43.320277777777775,6.4312124,2.0912719
41677,43.30388888888889,7.3819494,4.707565
41678,43.3025,9.647396,4.5193734
41680,43.285555555555554,4.3323364,3.1052234
41681,43.284444444444446,4.963057,2.2298899
41682,43.28138888888889,3.2673893,3.9262254
41684,43.26861111111111,7.179642,1.4709934
41685,43.265,-10.651346,2.8922114
41686,43.25833333333333,2.1143775,2.6831515
41687,43.25555555555555,10.295868,6.3840075
41688,43.25305555555556,10.14131,6.4923215
41689,43.24944444444444,9.5541,4.338559
41690,43.24916666666667,-10.788776,2.8001313
41691,43.24805555555555,10.476475,6.7913585
41692,43.24027777777778,3.1213362,4.7738376
41693,43.24,7.722417,7.647915
41694,43.23916666666667,5.741908,3.363339
41695,43.23861111111111,10.474353,2.0932662
41696,43.22638888888889,8.670622,6.9457526
41697,43.22611111111111,6.481671,2.233365
41699,43.21833333333333,9.620333,4.4144287
41701,43.215,6.761591,2.487819
41702,43.21305555555556,2.2793143,2.9988818
41703,43.2125,10.632406,4.867524
41704,43.20611111111111,4.157453,3.2966287
41705,43.20555555555556,2.7833455,2.313725
41707,43.20222222222223,2.3246026,2.922907
41709,43.19083333333333,4.690038,3.3248072
41710,43.18944444444445,4.792896,2.9617374
41711,43.18888888888889,9.385902,5.952336
41712,43.18861111111111,10.160864,2.1660886
41713,43.18361111111111,-11.100766,2.7609682
41714,43.17555555555556,9.903468,1.668191
41715,43.172222222222224,2.5294318,2.6798842
41716,43.16666666666666,8.982568,6.3864355
41717,43.16138888888889,4.75327,6.6271696
41718,43.15916666666666,7.048078,5.0679336
41719,43.15888888888889,6.288317,2.4171622
