,TimeDiff,tweet_1st,tweet_2nd,Label
8953,141.50111111111113,5.9735255,1.3868036,0
8971,141.36694444444447,6.9111776,4.8312683,1
8972,141.35444444444445,4.05512,3.5384862,0
9022,141.12805555555556,8.190769,4.745391,1
9031,141.0813888888889,6.200766,5.996198,0
9049,141.0002777777778,11.726922,4.0660143,1
9069,140.92111111111112,7.031922,6.96938,1
9077,140.88055555555556,6.5669746,0.65388143,0
9080,140.85833333333335,7.993368,0.6939051,1
9093,140.82111111111112,10.218798,6.562425,1
9096,140.81,5.0013976,6.4749913,1
9115,140.7788888888889,8.81736,4.3868365,0
9121,140.74444444444447,5.876379,2.0018578,1
9131,140.69888888888892,8.70412,3.760969,1
9135,140.68111111111114,8.606956,1.2794236,0
9148,140.61472222222224,9.84827,5.0120454,0
9173,140.46583333333334,6.6112027,0.6925795,0
9277,140.01916666666668,10.826226,4.7498765,1
9284,140.00000000000003,5.897427,1.7126298,1
9294,139.9452777777778,9.354309,3.057039,0
9311,139.82555555555558,4.670863,3.7097726,1
9312,139.81750000000002,6.492709,2.9145255,1
9313,139.8077777777778,7.039699,3.372259,1
9317,139.7963888888889,6.5606394,2.971437,1
9328,139.7377777777778,6.792057,2.4501538,1
9345,139.62861111111113,6.2100344,0.9129617,1
9352,139.5886111111111,7.4302545,3.3430266,1
9385,139.4738888888889,6.272053,0.7965389,0
9400,139.35722222222225,10.404484,7.1321397,0
9403,139.34555555555556,8.0219555,6.881306,0
9406,139.32194444444443,7.2211103,4.771157,1
9409,139.3075,6.889332,0.8187135,1
9419,139.2513888888889,8.316366,4.8288546,0
9430,139.1938888888889,8.622897,4.362474,1
9434,139.17222222222225,5.7503295,1.2270797,0
9436,139.17027777777778,7.3307104,1.1907244,0
9440,139.16055555555556,5.7595286,1.2491817,0
9447,139.14333333333337,6.361186,1.5675116,1
9451,139.10388888888892,7.123536,4.7698894,0
9460,139.08166666666668,6.1428256,-0.22311485,1
9463,139.07444444444445,6.970323,3.658759,0
9487,138.98527777777778,7.9424753,7.291423,0
9510,138.86166666666668,6.5040565,0.6105323,0
9527,138.79500000000002,5.4805183,0.55947137,0
9532,138.7675,9.170971,4.4028044,1
9536,138.75861111111112,3.491922,2.6354463,1
9539,138.73361111111112,3.1532776,2.6554227,0
9550,138.69722222222225,10.2931,5.12134,0
9559,138.66666666666669,9.992093,3.900552,1
9560,138.66333333333336,6.642451,2.0659275,1
9561,138.65500000000003,6.8476167,1.8595544,0
9604,138.44583333333335,6.688736,2.2340064,0
9611,138.41500000000002,5.492651,1.2706242,0
9615,138.4063888888889,7.313166,6.919,0
9639,138.32722222222225,6.706927,3.9611976,1
9646,138.29388888888892,3.733206,5.251764,0
9653,138.2477777777778,8.333182,7.632854,1
9662,138.2166666666667,6.489816,1.4927446,1
9667,138.1913888888889,6.6644607,1.4962771,1
9669,138.1777777777778,8.009376,4.0774665,1
9676,138.13194444444446,6.0037947,5.8357167,1
9684,138.1027777777778,6.0128293,0.9174956,0
9707,138.0002777777778,7.1801896,0.96735686,0
9739,137.8413888888889,6.561337,0.7567225,0
9746,137.8138888888889,3.94518,1.33918,0
9762,137.72305555555556,7.667617,4.8874826,0
9763,137.71555555555557,8.990235,3.3609774,0
9776,137.6177777777778,6.7019033,5.9956264,1
9781,137.60305555555558,4.7037325,2.41316,0
9808,137.5202777777778,7.942885,0.6219646,0
9862,137.3116666666667,6.7831306,1.4179919,1
9868,137.28861111111112,9.02699,6.34932,1
9879,137.2338888888889,6.995176,3.0762675,1
9882,137.2263888888889,6.3819003,2.8539374,1
9910,137.1302777777778,9.93956,3.9828274,1
9916,137.0727777777778,8.391316,7.4982085,0
9924,137.04166666666669,6.3926506,3.5059144,1
9932,137.02166666666668,6.1092577,-0.2593701,1
9961,136.97833333333335,8.727679,4.9090004,0
9964,136.97222222222223,8.305686,6.818374,1
9987,136.85833333333335,5.540201,3.7200851,0
9993,136.8527777777778,8.662638,1.2733923,0
10027,136.72833333333335,5.409819,4.8673115,0
10095,136.47500000000002,7.189211,2.3037853,1
10099,136.4666666666667,6.208407,5.781646,1
10110,136.395,6.7417297,2.0114832,0
10116,136.37055555555557,7.8621354,1.1078448,0
10121,136.3552777777778,5.7960305,1.807978,0
10124,136.34250000000003,6.0823975,3.2251606,0
10141,136.29388888888892,6.812006,5.2887955,1
10146,136.2791666666667,3.2019076,2.5293481,0
10149,136.26527777777778,6.066412,3.148735,1
10164,136.18583333333336,5.6534038,2.3592892,0
10167,136.17333333333335,6.1574984,0.99634016,0
10174,136.16666666666669,6.80694,1.9158779,0
10184,136.10444444444445,7.0943246,0.8386232,0
10213,136.00305555555556,6.946903,0.86387527,0
10229,135.93944444444446,8.638931,1.6199716,1
10232,135.93611111111113,8.554931,5.8898096,0
10251,135.87194444444447,6.9900002,4.3755255,1
10280,135.79388888888892,6.8714967,2.260941,1
10283,135.7841666666667,9.126752,4.5630436,1
10285,135.77861111111113,6.485575,0.72303575,0
10295,135.75055555555556,5.6064157,1.1048844,0
10308,135.70833333333334,5.465488,2.332644,1
10326,135.66611111111112,7.1136484,0.76466393,0
10344,135.57388888888892,7.982523,7.5181503,0
10400,135.33833333333334,6.3844934,0.5305295,0
10409,135.30472222222224,6.9596415,1.4535954,1
10410,135.2902777777778,7.500839,4.948124,0
10415,135.27055555555555,5.6462226,3.7341194,1
10426,135.22888888888892,9.851273,0.7190884,1
10438,135.1641666666667,6.6716914,5.5054064,1
10439,135.14805555555557,7.6380415,3.5655437,1
10446,135.11722222222224,7.0468693,1.459696,0
10448,135.0913888888889,8.061244,3.3065572,1
10466,135.00944444444443,7.346595,0.9745178,0
10477,134.94305555555556,6.1871743,6.0150394,1
10483,134.92694444444447,7.147052,1.8644522,1
10535,134.69638888888892,7.2525496,3.6200697,0
10578,134.4691666666667,5.922263,5.9212146,1
10617,134.30472222222224,5.9130588,2.6062605,0
10619,134.29944444444445,8.14178,2.9766273,1
10629,134.24805555555557,8.624132,1.5766739,0
10631,134.24333333333334,6.203856,5.8143554,1
10633,134.24055555555557,9.957012,0.3922528,1
10634,134.23805555555558,8.528473,6.6115866,0
10667,134.07000000000002,5.912952,1.9844614,0
10711,133.8338888888889,6.997795,0.73319435,0
10721,133.79361111111112,8.526329,5.025217,1
10724,133.78055555555557,5.086358,3.8321981,0
10752,133.63694444444445,6.4049892,5.11915,0
10757,133.6202777777778,8.356304,4.3426976,0
10779,133.51333333333335,8.887908,4.9426637,1
10805,133.3852777777778,6.73247,3.0803208,1
10815,133.30222222222224,5.8069205,0.9010321,0
10825,133.25194444444446,6.5179524,0.7456053,1
10846,133.15555555555557,4.92844,6.413973,0
10874,133.00888888888892,5.637426,4.2214823,0
10876,133.0052777777778,7.168828,0.8127858,1
10881,132.96611111111113,5.39763,2.9379478,1
10887,132.9377777777778,9.161187,4.547851,1
10888,132.93722222222223,8.565958,6.1784325,1
10896,132.9052777777778,6.906123,2.1896393,1
10943,132.59944444444446,6.6294684,4.794338,1
10949,132.5691666666667,7.9961495,4.489803,0
10950,132.56583333333336,8.334526,5.0922933,1
10956,132.5138888888889,7.4580145,-1.3739456,1
10980,132.38972222222225,9.587577,1.0104167,1
10985,132.35472222222225,6.6452804,5.386337,0
10986,132.34750000000005,5.8951,5.5812197,0
11010,132.14666666666668,8.058422,4.6443257,0
11017,132.0963888888889,8.287342,4.1455717,1
11041,131.9225,4.03622,2.5991685,0
11047,131.90194444444447,7.224845,4.742691,0
11098,131.18194444444447,4.994763,6.426198,0
11107,131.06805555555556,6.578989,0.88359964,0
11142,130.38055555555556,4.8245597,6.579062,1
11149,130.20111111111112,7.168471,4.3046217,0
11162,130.0002777777778,7.2380805,1.6629747,1
11163,129.98583333333335,9.2443905,2.5567489,0
11205,129.08333333333334,3.9824984,3.4697645,0
11217,128.79361111111112,5.6890993,4.3301287,0
11246,127.8625,9.704951,4.9781303,1
11249,127.8013888888889,6.9214687,0.7070587,0
11264,127.005,9.030257,5.1107287,1
11279,126.58555555555556,8.550607,4.6420207,1
11314,125.80805555555555,7.8326664,1.5307635,1
11329,125.42166666666668,6.001448,1.0790318,0
11368,124.74,6.6115937,3.8399239,0
11371,124.7075,7.9146724,0.58748835,0
11373,124.70388888888888,5.410751,0.61388683,0
11386,124.51722222222222,8.945796,2.5757074,1
11407,124.28833333333333,7.8534408,5.233419,1
11437,123.86222222222224,6.9600224,0.65727925,1
11447,123.63388888888888,5.1550827,4.03659,1
11456,123.50611111111112,7.4569793,-1.3752018,1
11511,122.80222222222224,7.3717246,3.6407306,1
11533,122.56194444444444,6.4876914,1.4789858,1
11537,122.51277777777776,7.145849,4.8846383,1
11573,122.1463888888889,7.2534432,4.3462176,0
11583,122.03222222222222,7.351949,3.6241944,0
11620,121.76638888888888,8.974657,4.9868145,1
11680,121.46694444444444,8.005448,1.7756366,0
11683,121.46166666666667,8.855203,3.4075046,1
11745,121.01694444444443,9.730468,4.567408,1
11771,120.7761111111111,9.122902,5.562477,1
11773,120.76361111111112,9.899982,0.5774012,1
11787,120.6675,6.03858,0.5521915,1
11797,120.605,6.0316224,0.601603,1
11803,120.58555555555556,6.0259643,0.59149694,1
11807,120.55833333333334,6.067675,0.58200616,1
11816,120.53277777777778,6.912523,0.88682234,0
11839,120.34083333333334,8.917001,2.551888,1
11844,120.31805555555556,9.468987,3.6365645,1
11848,120.28361111111111,9.374201,5.057984,1
11869,120.1275,6.5531683,4.6885724,0
11920,119.7925,8.119181,6.4168663,1
11923,119.77055555555556,10.251616,4.1894984,0
11924,119.77,7.703511,4.1682863,1
11937,119.61972222222222,10.035191,0.1026647,1
11944,119.57972222222222,8.3244505,1.9099687,1
11972,119.41083333333331,6.958992,1.032599,1
11989,119.32388888888887,5.6386704,3.6414363,1
11992,119.31944444444444,7.731005,3.122908,1
12004,119.26166666666668,7.280791,1.3075479,0
12068,119.00361111111113,8.729859,4.5754857,1
12100,118.915,6.218989,2.1970198,0
12116,118.84472222222222,7.1215615,3.772948,1
12166,118.65638888888888,5.545131,2.391103,0
12188,118.56888888888888,9.743329,0.6078019,0
12208,118.51361111111112,9.029964,1.2603455,0
12209,118.50888888888888,7.4580536,-1.375718,1
12218,118.49888888888889,6.3706317,1.526561,0
12226,118.47,7.9202805,0.68555874,0
12239,118.42388888888888,12.20763,0.14072771,0
12246,118.40944444444445,9.749478,0.71408695,1
12252,118.38,7.8299894,1.8655436,0
12278,118.30333333333331,6.714416,6.024206,1
12286,118.28333333333332,9.949344,4.173741,1
12293,118.26916666666666,6.030883,3.1947598,1
12299,118.25138888888888,8.236658,1.1911356,0
12307,118.21722222222222,6.3083906,1.0426254,0
12317,118.18388888888887,9.898531,0.5713562,1
12350,118.0625,5.5821013,1.534447,0
12361,118.02583333333334,8.975028,1.944221,1
12364,118.01777777777778,9.917191,0.5471823,1
12379,118.00027777777778,5.971168,5.24739,1
12389,117.98777777777778,8.0003605,1.8700854,0
12393,117.97583333333333,6.321091,1.8127089,0
12411,117.91972222222222,9.964508,0.5979168,1
12416,117.90944444444445,9.907456,0.53547436,1
12419,117.89805555555556,9.90848,0.52523345,1
12433,117.84555555555556,9.860049,0.5246529,1
12442,117.82222222222222,6.2697678,5.934878,1
12456,117.78916666666667,4.5998635,3.7546952,0
12482,117.70666666666666,7.9603777,1.3698651,0
12495,117.66694444444444,7.0511584,4.7607107,0
12520,117.58277777777778,2.7722127,3.7068605,1
12538,117.53555555555556,10.1857,1.8257993,0
12548,117.50055555555556,6.292497,2.125909,1
12549,117.5,6.9901757,6.1377454,0
12562,117.46638888888889,5.71262,0.4943968,1
12596,117.38555555555556,5.641794,4.240257,1
12626,117.2825,10.012409,0.5141582,1
12636,117.25444444444445,9.513588,4.6487675,1
12655,117.18666666666668,10.346436,6.7287645,1
12661,117.16944444444444,7.8532515,4.254269,1
12664,117.15027777777776,9.504027,1.9359124,1
12678,117.08916666666669,7.3235745,4.7863603,0
12683,117.08361111111113,7.4462686,3.1567514,0
12707,117.00416666666666,7.771969,0.78969026,0
12711,117.00027777777778,8.553486,2.378249,0
12747,116.87638888888888,5.650688,0.531601,0
12758,116.84972222222224,9.119164,2.4148076,1
12770,116.81333333333332,8.707851,3.568317,0
12777,116.77833333333334,9.002498,1.4667734,0
12799,116.66722222222222,6.278607,1.3337631,0
12824,116.56777777777778,9.131922,6.0136313,0
12838,116.52694444444444,6.8123174,1.0224823,0
12878,116.31944444444444,7.5880404,1.2025243,0
12887,116.29583333333332,8.920761,2.5889783,1
12910,116.2136111111111,9.055448,4.6950755,1
12924,116.17361111111111,7.1532474,4.522105,0
12932,116.14833333333333,9.341827,4.0953145,1
12967,116.04611111111112,9.294473,4.0832925,1
12970,116.03333333333332,7.42487,1.2129498,0
12975,116.03,7.0475082,1.2218281,0
12980,116.01527777777778,7.158894,3.1347787,0
13008,115.9275,9.784773,4.123141,1
13009,115.92361111111111,7.014485,0.86604565,0
13019,115.8963888888889,6.0170746,3.8585389,0
13036,115.84833333333331,8.548895,4.662744,1
13044,115.81916666666666,9.557943,4.669818,1
13074,115.69777777777776,8.573897,4.2460213,1
13088,115.65944444444445,9.707288,4.5821457,1
13112,115.59361111111112,5.470347,2.2974963,1
13136,115.535,3.1582828,2.431961,0
13139,115.52805555555555,5.2351646,1.9623157,0
13171,115.45722222222224,8.044953,4.9422383,1
13183,115.43027777777776,10.409685,5.865823,1
13186,115.42472222222224,6.247894,4.656118,0
13189,115.4175,6.1391344,0.80509114,0
13196,115.39916666666667,8.745522,4.626933,0
13235,115.31861111111112,7.5105314,5.0793953,0
13268,115.23,6.9474506,5.090604,1
13280,115.21805555555557,6.405505,0.53488576,0
13294,115.17166666666668,5.2646565,2.2292635,0
13326,115.08555555555556,6.780299,5.319405,0
13368,115.00027777777778,7.9634438,4.89279,0
13375,114.98305555555557,8.549681,1.6353998,0
13393,114.94638888888888,6.765728,5.269648,0
13404,114.91694444444444,6.692623,0.85332525,0
13423,114.86666666666666,10.557077,6.864556,0
13428,114.85861111111112,7.208164,2.1548564,0
13438,114.83472222222224,6.6843204,0.6331309,1
13453,114.81194444444444,7.762829,1.0651752,0
13496,114.71277777777776,5.7270956,1.211412,0
13523,114.66527777777776,7.1303873,1.8924707,0
13571,114.56583333333332,6.3515115,4.7875752,0
13597,114.50916666666669,8.90955,6.357104,0
13648,114.35583333333334,7.6488624,2.3415906,0
13667,114.28555555555556,6.292226,0.47077236,0
13686,114.22583333333333,8.17616,4.7855244,0
13718,114.1463888888889,8.395597,3.045653,1
13721,114.14222222222222,7.104301,0.7899751,0
13756,114.04638888888888,9.133237,4.6635094,1
13765,114.03527777777778,3.553146,10.44887,1
13794,113.9925,7.4859962,0.8976638,0
13821,113.92861111111112,6.1010666,2.6082754,1
13868,113.79777777777778,5.312061,1.0780379,0
13870,113.79138888888887,9.2638645,1.8821292,1
13922,113.6536111111111,7.0554504,2.9014072,0
13942,113.59972222222224,9.733111,0.7707855,1
13978,113.51388888888889,8.482823,4.285931,1
14013,113.42111111111112,3.6311996,3.409964,0
14015,113.41416666666667,4.239514,3.5769289,1
14021,113.40527777777778,4.94006,2.1103334,0
14045,113.32416666666668,6.5970945,0.7154417,0
14094,113.18611111111112,6.6734056,5.3089066,1
14097,113.18111111111112,7.1527195,2.689687,1
14104,113.17305555555556,9.784177,2.38821,1
14211,112.91666666666669,7.111273,4.999067,1
14294,112.71722222222222,6.790884,3.1671612,1
14391,112.54194444444444,5.2626762,6.3953533,1
14399,112.51833333333332,5.765669,2.683115,1
14418,112.5,10.096109,0.4652246,1
14444,112.45194444444444,7.636925,4.4515376,0
14473,112.39194444444443,8.536393,7.5049305,1
14494,112.35305555555556,5.4035306,6.427851,0
14537,112.2786111111111,9.07223,6.440157,0
14574,112.20944444444444,6.6983323,4.8904705,1
14597,112.16916666666668,7.2150097,5.1682405,1
14624,112.12916666666666,8.008601,1.4480731,0
14637,112.10777777777778,9.559005,2.1334589,1
14639,112.10583333333334,9.886604,0.52902114,1
14677,112.05305555555556,6.075933,2.9473553,0
14694,112.03166666666668,8.424104,2.045487,1
14698,112.02777777777776,5.865337,2.2925725,1
14703,112.0188888888889,6.446172,6.326226,1
14723,112.00027777777778,9.70515,1.9267625,1
14731,111.98583333333332,8.883643,4.59013,1
14828,111.82,6.2449646,7.3212924,1
14836,111.81222222222222,9.313755,1.9338006,0
14858,111.76916666666666,5.5216165,1.7811574,0
14863,111.76361111111112,10.2375145,5.109881,1
14881,111.74333333333334,9.872271,0.5652621,1
14921,111.67388888888888,9.173774,4.731726,1
14924,111.66777777777776,8.263052,1.4867558,0
14930,111.65305555555555,7.6041546,1.2397039,1
14935,111.6463888888889,7.516026,1.7848084,0
14936,111.64555555555556,10.090694,0.5935207,1
14943,111.63694444444444,9.144885,6.2504168,0
14978,111.57,6.6346993,6.424997,0
15062,111.44611111111112,7.179113,4.8636794,0
15089,111.4075,8.618885,5.942165,0
15093,111.39777777777778,5.8637233,3.5862205,0
15115,111.36611111111112,8.159129,2.8431284,1
15117,111.36083333333332,6.7684755,2.7327223,1
15178,111.26722222222222,6.9851336,4.3270183,1
15179,111.26694444444443,8.655049,1.820782,0
15194,111.24694444444444,7.801198,1.9166657,1
15232,111.17305555555556,6.984768,4.101011,1
15250,111.1425,7.7571735,0.6643479,0
15300,111.06611111111113,6.679093,5.5928826,1
15348,110.98138888888889,8.649992,5.8550806,0
15393,110.90083333333334,7.9778743,0.6098283,0
15410,110.86777777777776,10.465934,6.4283056,1
15425,110.82138888888888,8.624835,1.3027477,1
15468,110.7575,5.7587476,1.4132553,0
15477,110.75166666666668,9.312093,2.7430751,1
15485,110.74416666666669,9.115782,5.592894,1
15495,110.72527777777778,6.7860026,5.1284146,1
15503,110.70611111111111,3.8049433,2.6645062,1
15508,110.69555555555556,11.731115,5.061377,1
15516,110.67083333333332,8.825316,6.9866843,1
15541,110.62472222222222,9.163619,4.5795045,1
15575,110.55416666666666,7.6020207,1.1667877,0
15576,110.55416666666666,6.6378074,5.3850365,1
15583,110.5475,9.218666,4.5397663,1
15587,110.52916666666668,10.21889,5.7040944,1
15596,110.51166666666668,8.615447,4.9636703,1
15604,110.49138888888888,8.089326,4.272942,1
15631,110.44583333333334,5.866487,4.6048093,0
15651,110.41944444444444,8.6205435,1.2192593,0
15663,110.40444444444444,6.574289,0.86076707,0
15701,110.33638888888888,6.6558948,1.9767947,0
15714,110.30888888888887,8.574001,1.7404157,1
15761,110.25027777777778,6.6353674,1.3241912,0
15766,110.24277777777776,9.82267,5.8984694,1
15784,110.2238888888889,8.405891,7.5014787,1
15819,110.15777777777778,6.980547,3.6910467,1
15837,110.13666666666668,9.710642,3.7925367,1
15894,110.04055555555556,7.330032,4.1062064,1
15945,109.95833333333331,5.8939066,4.6016736,0
16042,109.79333333333334,6.0676246,3.3836129,1
16053,109.7688888888889,9.923685,3.8171835,1
16080,109.7238888888889,8.035453,2.4875877,1
16108,109.66666666666669,7.4474845,4.306787,1
16140,109.59777777777778,8.526777,4.6556516,1
16153,109.57277777777776,9.32846,2.5495367,0
16161,109.56222222222222,5.3663144,1.3115968,0
16213,109.46666666666668,6.2992177,4.1661515,1
16229,109.44083333333332,6.8362317,5.084992,1
16261,109.3925,7.616403,3.3536232,1
16299,109.30694444444444,7.828206,1.8713748,0
16307,109.29666666666668,10.038556,0.4956272,1
16372,109.17833333333331,7.4853477,4.258335,1
16403,109.12361111111112,2.4126184,2.6218622,0
16439,109.0338888888889,8.594277,5.912334,0
16452,109.01166666666668,8.653348,3.7110946,1
16470,109.00027777777778,9.711777,4.351938,1
16479,108.98694444444445,3.611736,2.3650606,1
16496,108.96472222222222,5.8186407,4.6198587,0
16504,108.945,6.857163,2.725321,1
16560,108.83611111111112,6.524593,5.019397,1
16610,108.6875,8.230464,4.7176404,1
16618,108.65194444444444,8.935236,5.146787,1
16627,108.6138888888889,8.282038,1.0058568,0
16676,108.40027777777776,8.026378,2.68332,0
16682,108.36194444444445,6.9953523,2.8423,1
16683,108.35416666666669,8.85281,4.8373566,1
16761,108.01166666666668,5.252694,6.528871,0
16767,108.00055555555556,6.8875237,4.7956686,1
16772,107.99722222222222,7.826172,4.436303,1
16788,107.89222222222222,7.8242292,4.5009255,1
16791,107.84972222222224,7.4600267,4.893245,0
16808,107.75694444444444,6.897627,5.106172,1
16825,107.69777777777776,7.4232597,4.987524,0
16827,107.67805555555556,8.318516,4.210392,0
16829,107.66472222222222,6.7493906,3.0456574,0
16840,107.5886111111111,7.58215,2.9959686,1
16848,107.54861111111111,6.404146,0.9342457,0
16908,107.31944444444444,4.626365,3.6969903,0
16910,107.30111111111113,3.041339,3.4316752,0
16925,107.245,5.217932,1.7516209,1
16929,107.235,11.20671,5.792178,0
16940,107.20833333333331,6.7052274,5.3696,1
16951,107.17388888888888,8.542687,5.0952034,1
17076,106.79722222222222,7.403896,4.900356,1
17160,106.43,8.464603,4.097779,1
17192,106.24916666666668,4.953036,4.9035745,1
17200,106.18861111111111,4.102324,3.4778707,1
17210,106.15083333333334,8.365698,6.978824,0
17222,106.09472222222222,10.095555,0.4670873,1
17227,106.08777777777776,6.538694,5.1394544,1
17238,106.06611111111113,7.481282,4.7432146,0
17241,106.03527777777778,5.2832737,6.694886,1
17321,105.555,8.66926,4.8971105,1
17328,105.50222222222222,6.1113663,3.313669,1
17341,105.43111111111112,6.2311745,0.41423544,0
17342,105.42388888888888,10.041436,0.5354015,1
17354,105.35805555555557,8.108305,7.620801,0
17375,105.24305555555556,3.620464,-0.5939455,0
17380,105.21916666666668,7.3226714,4.876085,1
17385,105.18694444444444,7.5993237,4.329284,1
17394,105.16166666666666,6.6240206,0.4985487,1
17397,105.13888888888889,6.1834893,2.264125,0
17423,104.98166666666668,8.24816,3.825097,1
17530,104.38694444444444,2.769759,2.7584205,1
17538,104.35444444444444,7.1639113,4.588365,1
17554,104.27444444444444,6.371116,2.6449907,1
17563,104.23222222222222,5.3098335,2.9485302,1
17613,104.02555555555556,9.077104,6.175782,0
17617,104.01416666666668,3.3939557,4.9034605,0
17657,103.7936111111111,6.653708,5.429678,1
17670,103.74138888888888,6.005361,0.6035423,0
17678,103.685,7.176674,4.406195,0
17689,103.625,5.434916,1.9180701,0
17761,103.21861111111112,5.912477,4.2221994,0
17834,102.91444444444444,6.9681425,4.6337276,1
17864,102.82222222222222,7.5810237,5.4012375,1
17919,102.59055555555555,7.2185063,5.1588454,1
17932,102.56277777777778,10.037513,0.81009394,1
17936,102.56194444444444,10.031806,0.82462686,1
17956,102.49583333333334,6.249778,3.4674594,1
17964,102.45361111111112,6.9632354,5.116789,1
17974,102.42611111111113,9.425665,4.176732,1
18048,102.16416666666667,10.090665,0.4774198,1
18132,101.9486111111111,7.6187,5.2625704,1
18184,101.82555555555555,6.5668263,1.1401566,1
18257,101.63805555555555,7.2080693,4.012466,1
18282,101.59277777777778,7.5418816,4.2053638,0
18289,101.58055555555556,5.4205637,3.084324,0
18332,101.5125,5.062497,3.4514563,1
18351,101.47805555555556,8.274037,6.6458607,0
18402,101.40027777777776,7.67504,3.648885,0
18453,101.32,7.597323,4.948645,1
18468,101.29944444444445,9.589052,5.344431,1
18473,101.29416666666668,6.484626,2.7496717,1
18499,101.25361111111113,9.9968405,0.9750432,1
18555,101.14583333333331,9.816247,5.260842,1
18577,101.11277777777778,9.873731,4.79555,1
18612,101.06666666666666,9.992233,4.871233,1
18705,100.92,10.129716,1.9575827,1
18712,100.91055555555556,7.099886,4.407738,1
18718,100.90333333333334,5.1790547,3.6309047,1
18783,100.78555555555556,7.169903,-0.11760353,1
18830,100.7225,10.410417,3.1948724,1
18833,100.71777777777778,10.038374,4.940679,0
18884,100.64305555555556,5.423261,1.2032154,0
18951,100.57555555555555,6.8562756,1.625566,1
18986,100.53027777777778,9.954542,0.51597023,1
19008,100.50611111111112,6.521114,2.4339035,0
19043,100.45805555555556,8.153211,7.80466,0
19051,100.44805555555556,10.684201,4.60221,0
19063,100.43166666666669,6.6304355,3.5114002,1
19180,100.25888888888888,7.1914554,4.283266,1
19188,100.25277777777778,7.1994247,4.765496,1
19191,100.24805555555557,4.2442126,3.5695148,1
19227,100.19972222222222,10.007149,0.77064645,1
19307,100.07055555555556,8.825384,4.940291,1
19333,100.03027777777778,4.6441884,4.3653555,0
19336,100.0286111111111,7.27682,4.9803457,1
19339,100.02833333333334,8.845061,4.9359074,1
19394,99.95527777777778,10.327659,5.613253,1
19395,99.95388888888888,10.284523,3.3739576,1
19414,99.92861111111112,7.0503335,0.5327747,0
19418,99.92083333333332,6.0301547,3.7020116,0
19436,99.88861111111112,10.531067,5.638338,1
19448,99.87833333333332,3.7938497,3.7608209,1
19475,99.8525,9.625332,2.669358,1
19492,99.82305555555556,4.3413105,0.8444426,0
19516,99.78861111111112,11.458633,5.4305983,1
19646,99.63055555555556,8.406383,1.2589236,0
19664,99.61083333333332,3.948568,3.864768,1
19697,99.58027777777778,10.098734,0.5104664,1
19735,99.54805555555556,6.4594917,5.8574667,1
19746,99.53611111111113,7.9811125,1.963637,1
19749,99.5338888888889,4.842313,3.0457256,0
19769,99.50555555555556,9.339343,2.2513285,0
19776,99.49916666666668,4.2547927,3.1118517,0
19783,99.48916666666666,10.348264,2.3850222,0
19806,99.4636111111111,8.493868,4.453779,1
19823,99.44833333333334,4.9756694,3.9551349,1
19865,99.40972222222224,7.188319,-0.06190838,0
19902,99.35833333333332,7.499476,4.378048,1
19920,99.33666666666667,10.044121,0.761466,1
19955,99.2975,10.041284,3.9470356,1
19957,99.295,6.243744,1.7633778,0
19984,99.26055555555556,10.117923,0.46979123,1
20024,99.22305555555556,6.6416607,5.0943494,0
20052,99.19222222222224,8.395694,4.152711,1
20068,99.17777777777778,8.090368,7.5931945,0
20085,99.16333333333333,10.092258,0.4971653,0
20086,99.1625,10.388523,5.0384383,1
20087,99.16166666666666,6.4336367,5.4971085,0
20088,99.16083333333331,9.252955,4.2193537,1
20090,99.16027777777778,10.024528,0.7837466,1
20095,99.15666666666668,9.811758,2.3074546,1
20110,99.14111111111112,9.460755,2.4647048,0
20120,99.12833333333332,6.4895716,0.5566282,0
20155,99.10083333333333,5.72007,6.6039176,1
20174,99.0736111111111,6.808782,4.8002014,1
20220,99.03361111111111,10.082389,0.5199717,1
20238,99.01583333333332,6.553417,4.826991,0
20239,99.01583333333332,4.8265266,3.6292694,1
20245,99.00694444444444,4.658188,3.1038334,0
20288,98.96472222222222,6.6576853,3.0803792,0
20297,98.95416666666668,9.982564,0.7659937,1
20316,98.93416666666668,9.980224,0.53314626,1
20368,98.89416666666666,9.174854,4.0573025,0
20378,98.88777777777776,7.0663524,4.348408,1
20411,98.85833333333332,10.0753145,0.488693,1
20446,98.8225,8.764301,5.835932,1
20452,98.8163888888889,9.127256,2.7648396,1
20456,98.81333333333332,8.146857,2.8590386,1
20461,98.80972222222222,4.985079,4.758859,1
20500,98.76944444444445,6.718503,2.565434,1
20519,98.75277777777778,9.281185,4.795217,1
20586,98.67166666666668,9.7119665,5.357251,0
20618,98.65055555555556,10.101332,0.46910706,1
20629,98.6275,10.036654,0.771527,1
20648,98.60333333333334,10.0825615,0.51802015,1
20655,98.59861111111113,5.346727,3.7853634,0
20676,98.57666666666668,10.088566,0.47362867,1
20698,98.54861111111111,7.0778575,3.878654,1
20730,98.52222222222224,7.352785,4.5789876,1
20736,98.51166666666668,8.889089,4.7779016,1
20740,98.50611111111112,10.032554,0.7958118,1
20785,98.44916666666668,6.7932577,4.802802,1
20824,98.40305555555555,10.088654,0.51116496,1
20870,98.34777777777778,9.929882,0.5098297,1
20878,98.34,10.093062,1.0337536,1
20891,98.32888888888888,6.996303,3.3467774,1
20906,98.31777777777778,8.56978,4.1655755,1
20926,98.29888888888888,10.066912,0.53145903,1
20929,98.29527777777778,10.023631,0.59817505,1
